Delirium_Dementia_Amnestic_Cognitive_Disorders,Asthenia Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Obesity Eye_Manifestations Fatigue Mental_Fatigue Neurologic_Manifestations Dyskinesias Ataxia Cerebellar_Ataxia Chorea Dystonia Hyperkinesis Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tremor Gait_Disorders__Neurologic Apraxias Catatonia Communication_Disorders Language_Disorders Agraphia Anomia Dyslexia Dyslexia__Acquired Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Broca Aphasia__Wernicke Articulation_Disorders Dysarthria Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Syncope Memory_Disorders Amnesia Amnesia__Retrograde Korsakoff_Syndrome Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Fasciculation Muscle_Cramp Muscle_Rigidity Muscle_Spasticity Muscle_Weakness Muscular_Atrophy Spasm Pain Headache Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Supranuclear_Palsy__Progressive Paraplegia Pseudobulbar_Palsy Paresis Psychophysiologic_Disorders Pupil_Disorders Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Disorders Deafness Hearing_Loss__Conductive Hearing_Loss__Sensorineural Hearing_Loss__Central Hearing_Loss__Noise-Induced Tinnitus Olfaction_Disorders Hyperesthesia Hypesthesia Paresthesia Vision_Disorders Blindness Color_Vision_Defects Diplopia Hemianopsia Vision__Low Sleep_Disorders Sleep_Deprivation Urinary_Bladder__Neurogenic Vertigo Voice_Disorders Abdominal_Pain Angina_Pectoris Angina__Unstable Anorexia Constipation Dyspepsia Encopresis Hyperphagia Bulimia Nausea Vomiting Anoxia Apnea Dyspnea Hyperventilation Hypoventilation Jaundice Purpura__Thrombotic_Thrombocytopenic Proteinuria Urinary_Incontinence
Eating_Disorders,Asthenia Fever Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Emaciation Cachexia Overweight Obesity Obesity__Morbid Thinness Cyanosis Edema Fatigue Hot_Flashes Ataxia Cerebellar_Ataxia Dystonia Hyperkinesis Hypokinesia Psychomotor_Agitation Tremor Gait_Disorders__Neurologic Language_Disorders Language_Development_Disorders Speech_Disorders Dysarthria Learning_Disorders Delirium Coma Syncope Lethargy Memory_Disorders Amnesia Amnesia__Anterograde Korsakoff_Syndrome Mental_Retardation Perceptual_Disorders Agnosia Hallucinations Illusions Psychomotor_Disorders Muscular_Atrophy Spasm Pain Facial_Pain Headache Paralysis Facial_Paralysis Gastroparesis Hemiplegia Quadriplegia Psychophysiologic_Disorders Reflex__Abnormal Seizures Sensation_Disorders Deafness Hearing_Loss__Central Olfaction_Disorders Paresthesia Taste_Disorders Dysgeusia Vision_Disorders Blindness Sleep_Disorders Sleep_Deprivation Voice_Disorders Abdominal_Pain Abdomen__Acute Colic Arthralgia Anorexia Constipation Diarrhea Diarrhea__Infantile Dyspepsia Encopresis Flatulence Gagging Heartburn Hyperphagia Bulimia Nausea Vomiting Hyperemesis_Gravidarum Vomiting__Anticipatory Anoxia Apnea Cough Hypercapnia Hypoventilation Jaundice Pruritus Purpura Albuminuria Urinary_Incontinence
Anorexia_Nervosa,Asthenia Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Emaciation Cachexia Overweight Obesity Obesity__Morbid Thinness Cardiac_Output__Low Cyanosis Edema Eye_Manifestations Fatigue Mental_Fatigue Mobility_Limitation Dyskinesias Cerebellar_Ataxia Hyperkinesis Psychomotor_Agitation Tics Catatonia Speech_Disorders Dysarthria Stuttering Learning_Disorders Delirium Unconsciousness Coma Syncope Memory_Disorders Amnesia Korsakoff_Syndrome Mental_Retardation Perceptual_Disorders Agnosia Hallucinations Illusions Psychomotor_Disorders Muscle_Weakness Muscular_Atrophy Tetany Pain Back_Pain Low_Back_Pain Headache Paralysis Gastroparesis Hemiplegia Ophthalmoplegia__Chronic_Progressive_External Paraplegia Quadriplegia Psychophysiologic_Disorders Horner_Syndrome Reflex__Abnormal Seizures Dizziness Hearing_Disorders Deafness Olfaction_Disorders Somatosensory_Disorders Taste_Disorders Ageusia Dysgeusia Vision_Disorders Blindness Photophobia Sleep_Disorders Vertigo Oral_Manifestations Abdominal_Pain Abdomen__Acute Chest_Pain Angina_Pectoris Angina_Pectoris__Variant Dysmenorrhea Anorexia Constipation Diarrhea Dyspepsia Flatulence Heartburn Hyperphagia Bulimia Nausea Vomiting Hyperemesis_Gravidarum Anoxia Dyspnea Hypercapnia Hyperventilation Livedo_Reticularis Pruritus Purpura Oliguria Polyuria Proteinuria Hirsutism
Munchausen_Syndrome,Asthenia Fever Fever_of_Unknown_Origin Body_Weight Obesity Cyanosis Edema Fatigue Neurologic_Manifestations Cerebrospinal_Fluid_Otorrhea Psychomotor_Agitation Dyslexia Speech_Disorders Dysarthria Mutism Delirium Consciousness_Disorders Coma Syncope Amnesia Mental_Retardation Hallucinations Pain Back_Pain Facial_Pain Headache Pain__Intractable Hemiplegia Paraplegia Quadriplegia Psychophysiologic_Disorders Seizures Dizziness Hearing_Loss Deafness Hearing_Loss__Bilateral Hearing_Loss__Sudden Vision_Disorders Blindness Diplopia Sleep_Disorders Urinary_Bladder__Neurogenic Vertigo Voice_Disorders Abdominal_Pain Abdomen__Acute Colic Chest_Pain Angina_Pectoris Flank_Pain Diarrhea Diarrhea__Infantile Bulimia Nausea Vomiting Hematemesis Apnea Dyspnea Hemoptysis Hyperventilation Respiratory_Sounds Ecchymosis Purpura Polyuria Proteinuria Albuminuria Urinary_Incontinence
Child_Behavior_Disorders,Asthenia Fever Body_Weight Birth_Weight Fetal_Macrosomia Weight_Gain Weight_Loss Emaciation Overweight Obesity Cyanosis Fatigue Fetal_Distress Mobility_Limitation Motion_Sickness Neurologic_Manifestations Ataxia Cerebellar_Ataxia Athetosis Chorea Dystonia Torticollis Hyperkinesis Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tics Tremor Apraxias Catatonia Communication_Disorders Language_Disorders Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Articulation_Disorders Echolalia Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Coma Syncope Memory_Disorders Amnesia Mental_Retardation Perceptual_Disorders Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Spasticity Muscle_Hypotonia Pain Back_Pain Headache Paralysis Hemiplegia Paraplegia Psychophysiologic_Disorders Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Bilateral Hearing_Loss__Conductive Hearing_Loss__Mixed_Conductive-Sensorineural Hearing_Loss__Sensorineural Hyperacusis Tinnitus Somatosensory_Disorders Vision_Disorders Amblyopia Blindness Sleep_Disorders Sleep_Deprivation Urinary_Bladder__Neurogenic Vertigo Voice_Disorders Oral_Manifestations Oral_Hemorrhage Abdominal_Pain Colic Pain__Postoperative Dysmenorrhea Anorexia Constipation Diarrhea Encopresis Flatulence Hyperphagia Bulimia Nausea Vomiting Anoxia Apnea Hypercapnia Mouth_Breathing Snoring Purpura__Thrombocytopenic Polyuria Urinary_Incontinence
Schizophrenia_Childhood,Asthenia Fever Body_Weight Birth_Weight Weight_Gain Neurologic_Manifestations Ataxia Hyperkinesis Akathisia__Drug-Induced Catatonia Communication_Disorders Language_Disorders Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Echolalia Mutism Stuttering Learning_Disorders Delirium Coma Memory_Disorders Mental_Retardation Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Hypotonia Pain Headache Seizures Dizziness Hearing_Disorders Deafness Vision_Disorders Sleep_Disorders Vertigo Diarrhea Hyperphagia
Mood_Disorders,Asthenia Body_Weight Birth_Weight Weight_Gain Weight_Loss Fetal_Weight Obesity Obesity__Morbid Edema Fatigue Mental_Fatigue Fetal_Distress Hot_Flashes Mobility_Limitation Motion_Sickness Cerebrospinal_Fluid_Rhinorrhea Dyskinesias Ataxia Cerebellar_Ataxia Chorea Dystonia Hyperkinesis Hypokinesia Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tremor Gait_Disorders__Neurologic Apraxias Catatonia Communication_Disorders Language_Disorders Agraphia Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Broca Aphasia__Wernicke Dysarthria Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Coma Lethargy Memory_Disorders Amnesia Amnesia__Retrograde Mental_Retardation Perceptual_Disorders Agnosia Prosopagnosia Hallucinations Illusions Phantom_Limb Psychomotor_Disorders Muscle_Hypotonia Muscle_Weakness Spasm Pain Back_Pain Low_Back_Pain Facial_Pain Headache Neuralgia Pain__Intractable Ophthalmoplegia__Chronic_Progressive_External Pseudobulbar_Palsy Paresis Psychophysiologic_Disorders Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Disorders Deafness Tinnitus Olfaction_Disorders Somatosensory_Disorders Hyperalgesia Hypesthesia Vision_Disorders Blindness Sleep_Disorders Sleep_Deprivation Vertigo Voice_Disorders Abdominal_Pain Arthralgia Chest_Pain Pain__Postoperative Dysmenorrhea Anorexia Constipation Hyperphagia Bulimia Nausea Vomiting Hyperemesis_Gravidarum Anoxia Fetal_Hypoxia Apnea Dyspnea Hyperventilation Respiratory_Sounds Hirsutism
Affective_Disorders_Psychotic,Asthenia Body_Weight Weight_Gain Weight_Loss Mental_Fatigue Dystonia Hyperkinesis Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Catatonia Aphasia Confusion Delirium Memory_Disorders Mental_Retardation Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Psychophysiologic_Disorders Reflex__Abnormal Seizures Sensation_Disorders Dizziness Olfaction_Disorders Vision_Disorders Blindness Color_Vision_Defects Sleep_Disorders Sleep_Deprivation Vertigo Abdominal_Pain Pelvic_Pain Diarrhea Dyspepsia Halitosis Hyperphagia Bulimia Nausea Fetal_Hypoxia Pruritus Urinary_Incontinence
Bipolar_Disorder,Asthenia Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Birth_Weight Fetal_Macrosomia Weight_Gain Weight_Loss Overweight Obesity Obesity__Morbid Edema Fatigue Mental_Fatigue Flushing Motion_Sickness Neurologic_Manifestations Dyskinesias Ataxia Cerebellar_Ataxia Athetosis Chorea Dystonia Torticollis Hyperkinesis Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tics Tremor Gait_Disorders__Neurologic Apraxias Catatonia Communication_Disorders Language_Disorders Anomia Dyslexia Speech_Disorders Aphasia Dysarthria Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Persistent_Vegetative_State Stupor Syncope Syncope__Vasovagal Memory_Disorders Amnesia Amnesia__Retrograde Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Cramp Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Muscular_Atrophy Spasm Pain Back_Pain Low_Back_Pain Headache Neck_Pain Neuralgia Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Supranuclear_Palsy__Progressive Paraplegia Quadriplegia Paresis Psychophysiologic_Disorders Pupil_Disorders Anisocoria Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Sensorineural Tinnitus Olfaction_Disorders Hypesthesia Paresthesia Vision_Disorders Blindness Blindness__Cortical Color_Vision_Defects Diplopia Photophobia Sleep_Disorders Sleep_Deprivation Vertigo Dysphonia Abdominal_Pain Chest_Pain Angina_Pectoris Anorexia Constipation Diarrhea Halitosis Hiccup Hyperphagia Bulimia Nausea Vomiting Hyperemesis_Gravidarum Anoxia Apnea Cough Dyspnea Hypercapnia Hyperventilation Respiratory_Sounds Skin_Manifestations Jaundice Pruritus Purpura__Thrombotic_Thrombocytopenic Polyuria Proteinuria Albuminuria Hemoglobinuria Urinary_Incontinence Urinoma Hirsutism
Depressive_Disorder,Asthenia Fever Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Cachexia Overweight Obesity Obesity__Morbid Thinness Cardiac_Output__Low Edema Fatigue Mental_Fatigue Flushing Hot_Flashes Mobility_Limitation Neurologic_Manifestations Dyskinesias Ataxia Cerebellar_Ataxia Athetosis Catalepsy Chorea Dystonia Torticollis Hyperkinesis Hypokinesia Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tremor Gait_Disorders__Neurologic Neurobehavioral_Manifestations Apraxias Catatonia Communication_Disorders Language_Disorders Anomia Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Broca Aphasia__Primary_Progressive Aphasia__Wernicke Articulation_Disorders Dysarthria Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Persistent_Vegetative_State Stupor Syncope Syncope__Vasovagal Lethargy Memory_Disorders Amnesia Amnesia__Anterograde Amnesia__Retrograde Korsakoff_Syndrome Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Illusions Phantom_Limb Psychomotor_Disorders Fasciculation Muscle_Cramp Muscle_Hypertonia Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Spasm Hemifacial_Spasm Tetany Pain Back_Pain Low_Back_Pain Facial_Pain Headache Neck_Pain Neuralgia Sciatica Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Supranuclear_Palsy__Progressive Paraplegia Quadriplegia Vocal_Cord_Paralysis Psychophysiologic_Disorders Seizures Sensation_Disorders Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Bilateral Hearing_Loss__Sensorineural Presbycusis Hearing_Loss__Unilateral Hyperacusis Tinnitus Olfaction_Disorders Somatosensory_Disorders Hyperalgesia Hyperesthesia Hypesthesia Paresthesia Taste_Disorders Ageusia Dysgeusia Vision_Disorders Blindness Color_Vision_Defects Diplopia Vision__Low Sleep_Disorders Sleep_Deprivation Urinary_Bladder__Neurogenic Vertigo Voice_Disorders Aphonia Hoarseness Abdominal_Pain Arthralgia Shoulder_Pain Chest_Pain Angina_Pectoris Acute_Coronary_Syndrome Angina__Unstable Angina_Pectoris__Variant Toothache Glossalgia Pain__Postoperative Pelvic_Pain Dysmenorrhea Aerophagy Anorexia Constipation Diarrhea Dyspepsia Encopresis Halitosis Heartburn Hyperphagia Bulimia Nausea Vomiting Hyperemesis_Gravidarum Anoxia Cough Dyspnea Hypercapnia Hyperventilation Hypocapnia Respiratory_Sounds Sneezing Ecchymosis Pruritus Purpura Purpura__Thrombocytopenic__Idiopathic Nocturia Polyuria Prostatism Albuminuria Urinary_Incontinence Urinary_Incontinence__Stress Urinary_Incontinence__Urge Hirsutism
Depressive_Disorder_Major,Asthenia Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Cachexia Overweight Obesity Obesity__Morbid Cardiac_Output__Low Edema Fatigue Mental_Fatigue Flushing Hot_Flashes Mobility_Limitation Dyskinesias Ataxia Cerebellar_Ataxia Dystonia Hyperkinesis Hypokinesia Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tremor Gait_Disorders__Neurologic Catatonia Language_Disorders Anomia Speech_Disorders Aphasia Learning_Disorders Confusion Delirium Consciousness_Disorders Coma Stupor Syncope Memory_Disorders Amnesia Amnesia__Anterograde Amnesia__Retrograde Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Psychomotor_Disorders Muscle_Weakness Pain Back_Pain Low_Back_Pain Facial_Pain Headache Neuralgia Paralysis Gastroparesis Psychophysiologic_Disorders Reflex__Abnormal Seizures Sensation_Disorders Dizziness Hearing_Disorders Deafness Hearing_Loss__Noise-Induced Tinnitus Olfaction_Disorders Somatosensory_Disorders Hyperalgesia Vision_Disorders Vision__Low Sleep_Disorders Sleep_Deprivation Vertigo Voice_Disorders Dysphonia Abdominal_Pain Arthralgia Shoulder_Pain Chest_Pain Acute_Coronary_Syndrome Angina__Unstable Toothache Glossalgia Pain__Postoperative Anorexia Constipation Diarrhea Dyspepsia Hyperphagia Bulimia Nausea Vomiting Anoxia Dyspnea Hypercapnia Hyperventilation Hypocapnia Snoring Ecchymosis Pruritus Purpura Albuminuria Urinary_Incontinence Urinary_Incontinence__Stress Hirsutism
Neurotic_Disorders,Asthenia Fever Body_Weight Birth_Weight Weight_Loss Obesity Obesity__Morbid Fatigue Mental_Fatigue Neurologic_Manifestations Decerebrate_State Cerebellar_Ataxia Catalepsy Chorea Dystonia Torticollis Hyperkinesis Psychomotor_Agitation Tremor Meningism Apraxias Catatonia Communication_Disorders Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Mutism Stuttering Learning_Disorders Delirium Consciousness_Disorders Coma Syncope Memory_Disorders Amnesia Mental_Retardation Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Cramp Muscular_Atrophy Spasm Tetany Pain Back_Pain Low_Back_Pain Facial_Pain Headache Neck_Pain Neuralgia Pain__Intractable Paralysis Hemiplegia Vocal_Cord_Paralysis Psychophysiologic_Disorders Reflex__Abnormal Seizures Dizziness Hearing_Disorders Deafness Hearing_Loss__Sensorineural Hearing_Loss__Noise-Induced Tinnitus Hyperalgesia Hyperesthesia Hypesthesia Paresthesia Vision_Disorders Amblyopia Blindness Sleep_Disorders Sleep_Deprivation Urinary_Bladder__Neurogenic Vertigo Voice_Disorders Aphonia Abdominal_Pain Chest_Pain Angina_Pectoris Angina__Unstable Glossalgia Pain__Postoperative Pelvic_Pain Dysmenorrhea Anorexia Constipation Diarrhea Dyspepsia Encopresis Gagging Halitosis Hyperphagia Bulimia Nausea Vomiting Hyperemesis_Gravidarum Anoxia Cough Hyperventilation Hypoventilation Respiratory_Sounds Jaundice Pruritus Urinary_Incontinence
Personality_Disorders,Asthenia Fever Fever_of_Unknown_Origin Hypothermia Body_Weight Birth_Weight Weight_Loss Obesity Obesity__Morbid Edema Fatigue Mental_Fatigue Flushing Intermittent_Claudication Neurologic_Manifestations Ataxia Cerebellar_Ataxia Chorea Dystonia Hyperkinesis Psychomotor_Agitation Akathisia__Drug-Induced Tremor Neurobehavioral_Manifestations Apraxias Catatonia Communication_Disorders Language_Disorders Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Articulation_Disorders Dysarthria Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Memory_Disorders Amnesia Amnesia__Retrograde Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Cramp Muscle_Weakness Spasm Pain Back_Pain Low_Back_Pain Facial_Pain Headache Neck_Pain Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Paraplegia Quadriplegia Vocal_Cord_Paralysis Psychophysiologic_Disorders Seizures Dizziness Hearing_Disorders Deafness Tinnitus Olfaction_Disorders Paresthesia Vision_Disorders Blindness Hemianopsia Sleep_Disorders Sleep_Deprivation Vertigo Voice_Disorders Dysphonia Oral_Hemorrhage Abdomen__Acute Chest_Pain Angina_Pectoris Angina__Unstable Glossalgia Anorexia Constipation Diarrhea Dyspepsia Encopresis Heartburn Hyperphagia Bulimia Nausea Vomiting Anoxia Skin_Manifestations Ecchymosis Pruritus Purpura Urinary_Incontinence
Antisocial_Personality_Disorder,Asthenia Body_Weight Birth_Weight Obesity Flushing Neurologic_Manifestations Chorea Hyperkinesis Psychomotor_Agitation Akathisia__Drug-Induced Language_Disorders Dyslexia Language_Development_Disorders Aphasia__Broca Mutism Learning_Disorders Delirium Memory_Disorders Amnesia Amnesia__Anterograde Mental_Retardation Perceptual_Disorders Auditory_Perceptual_Disorders Hallucinations Pain Psychophysiologic_Disorders Hearing_Disorders Sleep_Disorders
Borderline_Personality_Disorder,Asthenia Fever Fever_of_Unknown_Origin Body_Weight Weight_Gain Weight_Loss Obesity Obesity__Morbid Thinness Dystonia Psychomotor_Agitation Akathisia__Drug-Induced Neurobehavioral_Manifestations Language_Development_Disorders Learning_Disorders Confusion Delirium Syncope Memory_Disorders Amnesia Mental_Retardation Perceptual_Disorders Hallucinations Psychomotor_Disorders Pain Low_Back_Pain Headache Pain__Intractable Hemiplegia Quadriplegia Psychophysiologic_Disorders Seizures Dizziness Deafness Hypesthesia Sleep_Disorders Sleep_Deprivation Toothache Anorexia Bulimia Nausea Vomiting Urinary_Incontinence
Histrionic_Personality_Disorder,Asthenia Body_Weight Edema Learning_Disorders Amnesia Mental_Retardation Hallucinations Muscle_Cramp Back_Pain Psychophysiologic_Disorders
Hysteria,Asthenia Fever Body_Weight Obesity Cyanosis Edema Eye_Manifestations Neurologic_Manifestations Ataxia Athetosis Catalepsy Chorea Dystonia Hyperkinesis Myoclonus Tremor Gait_Disorders__Neurologic Catatonia Speech_Disorders Aphasia Aphasia__Broca Dysarthria Mutism Learning_Disorders Consciousness_Disorders Unconsciousness Coma Stupor Syncope Memory_Disorders Amnesia Perceptual_Disorders Agnosia Hallucinations Illusions Psychomotor_Disorders Muscle_Cramp Muscle_Weakness Spasm Trismus Tetany Pain Back_Pain Headache Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Paraplegia Quadriplegia Paresis Psychophysiologic_Disorders Seizures Sensation_Disorders Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Bilateral Tinnitus Olfaction_Disorders Hyperesthesia Hypesthesia Paresthesia Vision_Disorders Amblyopia Blindness Diplopia Hemianopsia Scotoma Sleep_Disorders Vertigo Voice_Disorders Aphonia Oral_Manifestations Abdomen__Acute Aerophagy Constipation Diarrhea Dyspepsia Gagging Nausea Vomiting Apnea Cough Dyspnea Hemoptysis Hyperventilation Respiratory_Sounds Ecchymosis Purpura Polyuria Urinary_Incontinence
Schizoid_Personality_Disorder,Asthenia Body_Weight Thinness Psychomotor_Agitation Apraxias Catatonia Speech_Disorders Mutism Learning_Disorders Unconsciousness Mental_Retardation Hallucinations Psychomotor_Disorders Psychophysiologic_Disorders Seizures Hyperphagia
Paranoid_Disorders,Asthenia Fever Body_Weight Weight_Gain Obesity Edema Motion_Sickness Cerebellar_Ataxia Catalepsy Hyperkinesis Myoclonus Psychomotor_Agitation Tremor Apraxias Catatonia Language_Disorders Language_Development_Disorders Speech_Disorders Confusion Delirium Unconsciousness Coma Memory_Disorders Amnesia Mental_Retardation Perceptual_Disorders Hallucinations Illusions Phantom_Limb Psychomotor_Disorders Fasciculation Muscle_Weakness Pain Back_Pain Facial_Paralysis Hemiplegia Paraplegia Paresis Psychophysiologic_Disorders Pupil_Disorders Reflex__Abnormal Seizures Sensation_Disorders Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Conductive Hearing_Loss__Functional Hearing_Loss__Sensorineural Hearing_Loss__Noise-Induced Presbycusis Paresthesia Vision_Disorders Blindness Sleep_Disorders Sleep_Deprivation Pain__Postoperative Halitosis Hyperphagia Bulimia Hyperventilation Skin_Manifestations Purpura__Thrombocytopenic__Idiopathic Polyuria Hirsutism
Psychotic_Disorders,Asthenia Fever Hypothermia Body_Weight Birth_Weight Weight_Gain Weight_Loss Emaciation Cachexia Overweight Obesity Obesity__Morbid Cyanosis Edema Eye_Manifestations Fatigue Mental_Fatigue Flushing Intermittent_Claudication Mobility_Limitation Motion_Sickness Neurologic_Manifestations Dyskinesias Ataxia Cerebellar_Ataxia Athetosis Catalepsy Chorea Dystonia Torticollis Hyperkinesis Myoclonus Psychomotor_Agitation Akathisia__Drug-Induced Tremor Gait_Disorders__Neurologic Neurobehavioral_Manifestations Apraxias Catatonia Communication_Disorders Language_Disorders Agraphia Dyslexia Language_Development_Disorders Speech_Disorders Aphasia Aphasia__Wernicke Articulation_Disorders Dysarthria Echolalia Mutism Stuttering Learning_Disorders Confusion Delirium Consciousness_Disorders Unconsciousness Coma Syncope Syncope__Vasovagal Memory_Disorders Amnesia Amnesia__Anterograde Amnesia__Retrograde Amnesia__Transient_Global Korsakoff_Syndrome Mental_Retardation Perceptual_Disorders Agnosia Auditory_Perceptual_Disorders Hallucinations Illusions Psychomotor_Disorders Muscle_Cramp Muscle_Rigidity Muscle_Spasticity Muscle_Hypotonia Muscle_Weakness Muscular_Atrophy Spasm Trismus Tetany Pain Back_Pain Facial_Pain Headache Neuralgia Pain__Intractable Paralysis Facial_Paralysis Hemiplegia Ophthalmoplegia Paraplegia Quadriplegia Paresis Psychophysiologic_Disorders Reflex__Abnormal Reflex__Babinski Seizures Sensation_Disorders Dizziness Hearing_Disorders Hearing_Loss Deafness Hearing_Loss__Sensorineural Hearing_Loss__Noise-Induced Usher_Syndromes Tinnitus Olfaction_Disorders Somatosensory_Disorders Hypesthesia Vision_Disorders Amblyopia Blindness Color_Vision_Defects Diplopia Photophobia Sleep_Disorders Sleep_Deprivation Vertigo Voice_Disorders Oral_Manifestations Abdominal_Pain Abdomen__Acute Chest_Pain Angina_Pectoris Dysmenorrhea Anorexia Constipation Diarrhea Dyspepsia Gagging Hyperphagia Bulimia Nausea Vomiting Hyperemesis_Gravidarum Anoxia Fetal_Hypoxia Cough Dyspnea Hypercapnia Hyperventilation Respiratory_Aspiration Skin_Manifestations Pruritus Oliguria Polyuria Urinary_Incontinence Hirsutism
